"transaction_id","amount","hour","region","account_age_days","failed_attempts","type","user_fraud_count","is_fraud"
"TXN02139","1830.05","1","Nairobi",62,"0","deposit","1",False
"TXN02140","44232.94","16","Nairobi",335,"0","payment","2",False
"TXN02141","34765.95","2","Lagos",93,"0","deposit","3",False
"TXN02142","24769.77","6","Lagos",92,"0","withdrawal","2",False
"TXN02143","25665.95","19","Nairobi",199,"0","deposit","1",False
"TXN02144","2247.21","19","Lagos",305,"0","deposit","0",False
"TXN02145","15549.35","23","Lagos",296,"0","payment","2",False
"TXN02146","44256.13","16","Nairobi",140,"0","payment","0",False
"TXN02147","6425.64","20","Lagos",359,"0","deposit","3",False
"TXN02148","30931.56","5","Lagos",350,"0","payment","0",False
"TXN02149","10853.67","4","Lagos",173,"0","withdrawal","2",False
"TXN02150","20966.72","1","Lagos",183,"0","payment","3",False
"TXN02151","25907.83","20","Nairobi",83,"0","deposit","2",False
"TXN02152","18344.81","4","Nairobi",356,"0","deposit","1",False
"TXN02153","23232.36","6","Lagos",175,"0","payment","1",False
"TXN02154","24460.21","2","Lagos",183,"0","withdrawal","3",False
"TXN02155","35599.51","2","Lagos",320,"0","withdrawal","0",False
"TXN02156","40482.17","19","Lagos",144,"0","payment","2",False
"TXN02157","35503.34","23","Lagos",269,"0","withdrawal","1",True
"TXN02158","42284.26","20","Nairobi",91,"0","deposit","0",False
"TXN02159","30149.88","11","Lagos",153,"0","deposit","5",True
"TXN02160","8268.41","2","Lagos",313,"0","withdrawal","0",False
"TXN02161","38293.41","22","Lagos",112,"0","withdrawal","0",False
"TXN02162","49355.87","13","Cape Town",309,"0","deposit","1",False
"TXN02163","46001.57","19","Nairobi",256,"0","withdrawal","0",False
"TXN02164","25107.83","5","Cape Town",42,"0","withdrawal","3",False
"TXN02165","15778.92","7","Nairobi",238,"0","withdrawal","2",False
"TXN02166","41282.91","17","Nairobi",78,"0","deposit","0",False
"TXN02167","46278.98","7","Cape Town",172,"0","deposit","0",False
"TXN02168","44884.71","4","Lagos",304,"0","payment","0",False
"TXN02169","20741.51","8","Nairobi",58,"0","deposit","0",False
"TXN02170","31578.77","12","Nairobi",196,"0","payment","1",False
"TXN02171","15100.93","5","Nairobi",216,"0","withdrawal","2",False
"TXN02172","36110.49","5","Lagos",182,"0","withdrawal","2",False
"TXN02173","41173.42","12","Cape Town",45,"0","payment","2",False
"TXN02174","48943.58","16","Lagos",229,"0","withdrawal","2",True
"TXN02175","4654.38","7","Lagos",57,"0","deposit","0",False
"TXN02176","48995.44","18","Nairobi",143,"0","payment","2",True
"TXN02177","33787.17","18","Cape Town",90,"0","deposit","1",False
"TXN02178","6618.90","0","Nairobi",112,"0","payment","0",False
"TXN02179","10885.69","5","Lagos",153,"0","withdrawal","3",False
"TXN02180","28584.13","18","Cape Town",263,"0","withdrawal","0",False
"TXN02181","5615.35","1","Cape Town",103,"0","deposit","2",False
"TXN02182","2927.52","21","Nairobi",200,"0","withdrawal","1",False
"TXN02183","29419.92","13","Nairobi",140,"0","withdrawal","2",False
"TXN02184","23318.36","1","Cape Town",309,"0","deposit","1",False
"TXN02185","31502.00","19","Cape Town",143,"0","withdrawal","0",False
"TXN02186","4496.77","18","Lagos",197,"0","withdrawal","0",False
"TXN02187","20316.01","21","Nairobi",353,"0","deposit","6",False
"TXN02188","35171.83","23","Cape Town",286,"0","withdrawal","1",False
"TXN02189","40917.32","6","Cape Town",289,"0","deposit","4",False
"TXN02190","26236.68","8","Cape Town",135,"0","deposit","2",False
"TXN02191","6191.57","11","Nairobi",317,"0","deposit","2",False
"TXN02192","18563.90","12","Cape Town",328,"0","withdrawal","1",False
"TXN02193","29782.78","16","Cape Town",89,"0","payment","1",False
"TXN02194","16623.91","13","Cape Town",285,"0","withdrawal","3",False
"TXN02195","23170.69","13","Lagos",268,"0","payment","1",False
"TXN02196","36147.34","21","Nairobi",174,"0","deposit","1",False
"TXN02197","23138.33","0","Cape Town",327,"0","payment","1",False
"TXN02198","20324.18","6","Cape Town",308,"0","payment","1",False
"TXN02199","44406.11","2","Nairobi",136,"0","withdrawal","4",False
"TXN02200","44149.57","16","Nairobi",296,"0","deposit","2",False
"TXN02201","1194.20","6","Cape Town",362,"0","deposit","3",False
"TXN02202","4250.32","8","Nairobi",102,"0","deposit","4",False
"TXN02203","17835.41","21","Nairobi",345,"0","payment","0",False
"TXN02204","14768.46","4","Cape Town",63,"0","withdrawal","0",False
"TXN02205","45718.60","3","Nairobi",290,"0","payment","1",False
"TXN02206","30300.01","22","Nairobi",183,"0","deposit","1",False
"TXN02207","25076.31","11","Cape Town",289,"0","withdrawal","2",False
"TXN02208","13687.77","10","Lagos",75,"0","deposit","1",False
"TXN02209","34107.99","8","Nairobi",235,"0","withdrawal","1",True
"TXN02210","44697.61","9","Lagos",55,"0","payment","1",False
"TXN02211","33138.41","4","Nairobi",296,"0","payment","0",False
"TXN02212","4422.03","20","Lagos",236,"0","withdrawal","0",False
"TXN02213","27289.62","1","Nairobi",130,"0","payment","3",False
"TXN02214","29519.43","14","Nairobi",100,"0","withdrawal","1",False
"TXN02215","5945.35","18","Cape Town",282,"0","withdrawal","1",False
"TXN02216","44578.94","13","Nairobi",190,"0","payment","3",False
"TXN02217","49667.24","14","Cape Town",231,"0","deposit","3",True
"TXN02218","39103.28","5","Nairobi",190,"0","payment","1",False
"TXN02219","25967.27","10","Nairobi",231,"0","deposit","1",False
"TXN02220","26937.83","5","Lagos",313,"0","withdrawal","0",False
"TXN02221","48990.20","11","Lagos",185,"0","deposit","2",False
"TXN02222","25991.45","0","Cape Town",112,"0","payment","0",False
"TXN02223","2094.51","8","Cape Town",245,"0","withdrawal","1",False
"TXN02224","4279.93","4","Nairobi",92,"0","withdrawal","2",False
"TXN02225","20745.66","21","Lagos",174,"0","withdrawal","0",False
"TXN02226","26301.71","13","Cape Town",339,"0","payment","2",False
"TXN02227","33714.87","0","Lagos",71,"0","payment","2",False
"TXN02228","3068.94","15","Nairobi",271,"0","withdrawal","1",False
"TXN02229","26972.05","18","Cape Town",183,"0","deposit","3",False
"TXN02230","43640.06","1","Nairobi",291,"0","deposit","0",False
"TXN02231","33525.94","18","Cape Town",271,"0","payment","1",False
"TXN02232","24709.40","10","Nairobi",341,"0","payment","3",False
"TXN02233","19677.60","8","Nairobi",190,"0","withdrawal","2",False
"TXN02234","49554.47","20","Lagos",123,"0","deposit","2",True
"TXN02235","1643.30","21","Lagos",328,"0","payment","2",False
"TXN02236","44422.79","6","Cape Town",269,"0","withdrawal","1",False
"TXN02237","31229.95","17","Lagos",99,"0","deposit","2",False
"TXN02238","24912.70","2","Lagos",279,"0","deposit","3",False
"TXN02239","25948.27","6","Lagos",263,"0","withdrawal","0",False
"TXN02240","12860.63","16","Cape Town",106,"0","deposit","1",False
"TXN02241","25799.91","22","Nairobi",342,"0","payment","0",False
"TXN02242","2534.32","17","Cape Town",165,"0","withdrawal","1",False
"TXN02243","47917.08","6","Cape Town",270,"0","deposit","6",True
"TXN02244","49739.91","13","Nairobi",325,"0","withdrawal","1",False
"TXN02245","17034.01","9","Cape Town",327,"0","payment","2",False
"TXN02246","44316.89","19","Nairobi",364,"0","withdrawal","1",False
"TXN02247","39940.23","6","Cape Town",325,"0","deposit","4",True
"TXN02248","39353.51","3","Lagos",186,"0","deposit","2",True
"TXN02249","15981.70","22","Cape Town",304,"0","payment","0",False
"TXN02250","19793.07","7","Cape Town",244,"0","deposit","4",False
"TXN02251","15116.46","15","Nairobi",354,"0","payment","3",False
"TXN02252","41059.46","16","Nairobi",335,"0","payment","2",False
"TXN02253","32607.10","2","Cape Town",68,"0","deposit","0",False
"TXN02254","30435.81","2","Nairobi",107,"0","deposit","2",True
"TXN02255","1177.91","21","Nairobi",231,"0","payment","3",False
"TXN02256","12890.39","1","Nairobi",280,"0","deposit","0",False
"TXN02257","27681.38","10","Lagos",136,"0","payment","0",False
"TXN02258","2004.95","21","Lagos",350,"0","payment","0",False
"TXN02259","32218.05","19","Nairobi",280,"0","withdrawal","0",False
"TXN02260","14242.06","21","Lagos",322,"0","withdrawal","3",False
"TXN02261","10090.37","14","Nairobi",345,"0","payment","1",False
"TXN02262","36795.79","13","Lagos",156,"0","deposit","0",False
"TXN02263","7755.84","21","Cape Town",41,"0","payment","2",False
"TXN02264","17837.36","4","Cape Town",223,"0","withdrawal","0",False
"TXN02265","46913.61","21","Nairobi",217,"0","payment","1",False
"TXN02266","28171.71","4","Lagos",106,"0","deposit","1",False
"TXN02267","8665.57","1","Cape Town",198,"0","payment","2",False
"TXN02268","23432.12","3","Nairobi",102,"0","deposit","3",False
"TXN02269","18777.92","12","Cape Town",152,"0","deposit","3",False
"TXN02270","2291.72","2","Nairobi",102,"0","withdrawal","3",False
"TXN02271","49853.18","10","Cape Town",326,"0","withdrawal","0",False
"TXN02272","28384.76","10","Cape Town",136,"0","payment","1",False
"TXN02273","46631.28","11","Nairobi",279,"0","payment","1",False
"TXN02274","6665.18","6","Lagos",119,"0","deposit","2",False
"TXN02275","42295.48","20","Nairobi",98,"0","deposit","4",False
"TXN02276","25079.21","17","Lagos",89,"0","deposit","1",False
"TXN02277","28397.14","11","Cape Town",285,"0","withdrawal","5",False
"TXN02278","19104.99","2","Nairobi",244,"0","withdrawal","4",False
"TXN02279","48167.80","5","Cape Town",190,"0","deposit","3",True
"TXN02280","25985.39","12","Cape Town",109,"0","payment","2",False
"TXN02281","37693.57","4","Nairobi",36,"0","withdrawal","1",False
"TXN02282","19170.92","2","Lagos",296,"0","withdrawal","0",False
"TXN02283","27655.40","14","Nairobi",178,"0","withdrawal","2",False
"TXN02284","36873.54","9","Lagos",176,"0","payment","1",False
"TXN02285","14598.74","14","Nairobi",75,"0","withdrawal","1",False
"TXN02286","23364.77","21","Cape Town",286,"0","deposit","1",False
"TXN02287","36875.14","19","Cape Town",304,"0","deposit","1",False
"TXN02288","46005.25","22","Cape Town",234,"0","payment","4",False
"TXN02289","7465.57","3","Lagos",295,"0","deposit","1",False
"TXN02290","11619.93","2","Lagos",300,"0","deposit","0",False
"TXN02291","25127.82","8","Nairobi",283,"0","deposit","0",False
"TXN02292","41819.92","3","Cape Town",263,"0","withdrawal","1",False
"TXN02293","5750.59","2","Nairobi",318,"0","withdrawal","0",False
"TXN02294","44354.76","16","Lagos",224,"0","withdrawal","1",True
"TXN02295","13926.37","1","Cape Town",136,"0","payment","4",False
"TXN02296","30677.69","17","Cape Town",183,"0","payment","1",False
"TXN02297","46874.11","12","Cape Town",57,"0","withdrawal","0",False
"TXN02298","28847.95","13","Cape Town",171,"0","payment","1",False
"TXN02299","36291.88","12","Cape Town",276,"0","deposit","0",False
"TXN02300","29073.81","19","Cape Town",108,"0","withdrawal","2",False
"TXN02301","6808.49","1","Nairobi",232,"0","payment","3",False
"TXN02302","45002.53","1","Nairobi",321,"0","deposit","2",False
"TXN02303","46738.42","3","Cape Town",124,"0","deposit","1",False
"TXN02304","12212.16","4","Lagos",357,"1","withdrawal","0",False
"TXN02305","46042.37","20","Lagos",99,"0","payment","1",False
"TXN02306","14876.43","12","Nairobi",259,"0","payment","1",False
"TXN02307","48948.79","15","Cape Town",94,"0","withdrawal","4",False
"TXN02308","30818.74","8","Lagos",230,"0","withdrawal","2",False
"TXN02309","25966.25","1","Lagos",159,"0","withdrawal","0",False
"TXN02310","19900.71","1","Lagos",330,"0","payment","2",False
"TXN02311","31843.58","11","Nairobi",132,"0","deposit","2",True
"TXN02312","5843.82","16","Lagos",309,"0","payment","0",False
"TXN02313","23936.99","15","Lagos",285,"0","deposit","1",False
"TXN02314","4991.54","13","Nairobi",344,"0","withdrawal","2",False
"TXN02315","49858.04","11","Nairobi",333,"0","deposit","3",True
"TXN02316","46937.11","18","Nairobi",282,"0","payment","2",False
"TXN02317","21568.63","12","Cape Town",216,"0","deposit","0",False
"TXN02318","34627.87","14","Cape Town",243,"0","withdrawal","1",False
"TXN02319","30891.87","15","Lagos",336,"0","withdrawal","2",False
"TXN02320","49954.47","3","Lagos",203,"0","payment","2",True
"TXN02321","22855.93","15","Lagos",308,"0","payment","0",False
"TXN02322","32719.36","12","Nairobi",55,"0","deposit","2",True
"TXN02323","1129.21","9","Lagos",217,"0","payment","1",False
"TXN02324","39643.25","9","Nairobi",63,"0","withdrawal","4",False
"TXN02325","5358.77","8","Lagos",205,"0","payment","2",False
"TXN02326","20914.17","18","Cape Town",213,"0","deposit","0",False
"TXN02327","15923.16","14","Nairobi",126,"0","deposit","2",False
"TXN02328","33181.50","3","Nairobi",309,"0","deposit","2",True
"TXN02329","48075.06","1","Cape Town",185,"0","withdrawal","0",False
"TXN02330","32473.42","2","Lagos",126,"0","withdrawal","1",False
"TXN02331","40738.86","6","Cape Town",57,"0","payment","0",False
"TXN02332","5531.86","23","Cape Town",213,"0","deposit","4",True
"TXN02333","46552.21","21","Nairobi",292,"0","withdrawal","1",False
"TXN02334","26202.95","12","Lagos",231,"0","deposit","3",False
"TXN02335","13777.43","22","Nairobi",33,"0","deposit","1",False
"TXN02336","31478.26","6","Cape Town",150,"0","payment","2",False
"TXN02337","4046.94","18","Cape Town",63,"0","deposit","4",False
"TXN02338","13584.81","22","Lagos",280,"0","withdrawal","0",False
"TXN02339","40335.59","14","Cape Town",142,"0","withdrawal","0",False
"TXN02340","37509.98","23","Lagos",121,"0","payment","0",False
"TXN02341","4518.20","2","Lagos",134,"0","withdrawal","3",False
"TXN02342","14297.85","10","Cape Town",153,"0","deposit","0",False
"TXN02343","3014.28","20","Lagos",251,"0","payment","1",False
"TXN02344","5004.38","14","Lagos",136,"0","withdrawal","1",False
"TXN02345","39580.99","23","Nairobi",280,"0","deposit","1",False
"TXN02346","38807.69","17","Lagos",271,"0","deposit","1",False
"TXN02347","11440.08","16","Cape Town",279,"0","withdrawal","0",False
"TXN02348","9291.97","17","Cape Town",202,"0","payment","2",False
"TXN02349","47251.25","1","Nairobi",198,"0","payment","1",False
"TXN02350","5744.85","18","Nairobi",292,"0","deposit","1",False
"TXN02351","19392.64","0","Nairobi",310,"0","withdrawal","0",False
"TXN02352","38861.03","0","Lagos",235,"0","withdrawal","0",False
"TXN02353","44103.10","2","Nairobi",199,"0","deposit","3",False
"TXN02354","5185.89","17","Nairobi",244,"0","payment","1",False
"TXN02355","35683.49","4","Cape Town",200,"0","withdrawal","1",False
"TXN02356","39199.93","19","Cape Town",331,"0","deposit","1",True
"TXN02357","30128.76","18","Nairobi",296,"0","withdrawal","0",False
"TXN02358","18739.54","21","Nairobi",133,"0","withdrawal","4",False
"TXN02359","32007.74","11","Nairobi",324,"0","withdrawal","4",True
"TXN02360","21098.47","19","Lagos",293,"0","withdrawal","4",False
"TXN02361","28072.63","1","Nairobi",45,"0","payment","2",False
"TXN02362","43408.62","16","Nairobi",198,"0","payment","1",False
"TXN02363","28284.07","3","Cape Town",223,"0","withdrawal","3",False
"TXN02364","6924.03","14","Lagos",189,"0","deposit","3",False
"TXN02365","7801.10","13","Nairobi",360,"0","deposit","2",False
"TXN02366","28368.55","7","Lagos",328,"0","deposit","1",False
"TXN02367","32535.24","13","Lagos",242,"0","payment","4",True
"TXN02368","10570.61","19","Nairobi",152,"0","withdrawal","0",False
"TXN02369","21455.88","4","Nairobi",154,"0","withdrawal","0",False
"TXN02370","37354.90","3","Cape Town",355,"0","withdrawal","0",False
"TXN02371","4535.01","9","Cape Town",250,"0","withdrawal","2",False
"TXN02372","45810.85","12","Nairobi",231,"0","payment","2",False
"TXN02373","31771.90","22","Lagos",102,"0","deposit","3",False
"TXN02374","23920.11","6","Cape Town",247,"0","withdrawal","3",False
"TXN02375","17246.20","9","Nairobi",57,"0","withdrawal","0",False
"TXN02376","37164.60","12","Nairobi",216,"0","withdrawal","1",False
"TXN02377","15528.26","13","Lagos",180,"0","deposit","0",False
"TXN02378","7387.15","16","Lagos",100,"0","deposit","1",False
"TXN02379","49612.05","1","Nairobi",32,"0","withdrawal","0",False
"TXN02380","13247.80","11","Nairobi",220,"0","deposit","1",False
"TXN02381","19454.92","12","Cape Town",363,"0","deposit","2",False
"TXN02382","33666.10","11","Lagos",364,"0","deposit","3",False
"TXN02383","47239.48","19","Cape Town",280,"0","withdrawal","1",False
"TXN02384","21571.96","23","Nairobi",263,"0","withdrawal","1",False
"TXN02385","30640.56","19","Cape Town",72,"0","payment","2",True
"TXN02386","15222.92","8","Cape Town",74,"0","payment","3",False
"TXN02387","39700.31","19","Lagos",59,"0","payment","1",False
"TXN02388","38532.71","22","Lagos",198,"0","deposit","2",False
"TXN02389","16332.84","8","Lagos",244,"0","withdrawal","4",False
"TXN02390","19965.93","22","Nairobi",302,"0","payment","2",False
"TXN02391","46148.23","18","Nairobi",120,"0","deposit","3",True
"TXN02392","5817.02","19","Nairobi",330,"0","payment","1",False
"TXN02393","8565.77","21","Lagos",271,"0","withdrawal","1",False
"TXN02394","7566.24","13","Nairobi",356,"0","payment","2",False
"TXN02395","10639.65","1","Cape Town",207,"0","deposit","1",False
"TXN02396","25338.92","7","Cape Town",85,"0","payment","2",False
"TXN02397","8190.08","20","Cape Town",94,"0","deposit","0",False
"TXN02398","8966.04","1","Cape Town",91,"0","payment","2",False
"TXN02399","8714.06","9","Lagos",299,"0","payment","0",False
"TXN02400","48137.69","0","Nairobi",180,"0","deposit","2",False
"TXN02401","4957.74","6","Cape Town",309,"0","deposit","2",False
"TXN02402","21426.01","0","Nairobi",125,"0","payment","0",False
"TXN02403","19441.11","3","Nairobi",286,"0","withdrawal","0",False
"TXN02404","38399.62","5","Lagos",97,"0","payment","2",False
"TXN02405","5416.58","8","Lagos",112,"0","payment","0",False
"TXN02406","10108.26","0","Cape Town",59,"0","payment","0",False
"TXN02407","14377.00","9","Nairobi",141,"0","payment","0",False
"TXN02408","47938.67","4","Nairobi",220,"0","deposit","1",False
"TXN02409","17512.81","2","Lagos",235,"0","withdrawal","0",False
"TXN02410","2307.69","22","Lagos",330,"0","deposit","1",False
"TXN02411","7737.59","4","Nairobi",310,"0","withdrawal","1",False
"TXN02412","6799.75","3","Lagos",232,"0","deposit","1",False
"TXN02413","37555.35","23","Lagos",47,"0","withdrawal","1",False
"TXN02414","16153.16","23","Lagos",216,"0","payment","2",True
"TXN02415","38440.38","21","Cape Town",163,"0","withdrawal","3",True
"TXN02416","44692.39","9","Nairobi",302,"0","payment","2",False
"TXN02417","6438.75","5","Nairobi",182,"0","withdrawal","2",False
"TXN02418","21575.83","6","Nairobi",64,"0","withdrawal","0",False
"TXN02419","29569.88","5","Nairobi",355,"0","payment","2",False
"TXN02420","25201.98","9","Nairobi",231,"0","withdrawal","0",False
"TXN02421","12866.28","5","Lagos",357,"0","payment","2",False
"TXN02422","45792.55","12","Lagos",274,"0","deposit","0",False
"TXN02423","21141.20","12","Lagos",356,"0","payment","2",False
"TXN02424","5807.87","1","Cape Town",282,"0","withdrawal","2",False
"TXN02425","40344.04","15","Lagos",121,"0","deposit","1",False
"TXN02426","36512.58","6","Nairobi",171,"0","deposit","1",True
"TXN02427","25176.33","8","Lagos",215,"0","withdrawal","0",False
"TXN02428","40866.91","23","Lagos",183,"0","payment","3",False
"TXN02429","18611.72","23","Lagos",46,"0","deposit","2",True
"TXN02430","18094.16","18","Lagos",152,"0","withdrawal","1",False
"TXN02431","42579.89","19","Nairobi",109,"0","payment","1",False
"TXN02432","35051.43","9","Nairobi",183,"0","withdrawal","1",False
"TXN02433","41374.13","14","Lagos",117,"0","payment","1",True
"TXN02434","40545.37","15","Cape Town",97,"0","payment","0",False
"TXN02435","8354.05","22","Lagos",70,"0","payment","1",False
"TXN02436","38518.73","12","Lagos",250,"0","withdrawal","3",True
"TXN02437","29941.89","4","Cape Town",156,"0","payment","2",False
"TXN02438","11672.81","20","Lagos",38,"0","payment","1",False
"TXN02439","47316.82","19","Lagos",268,"0","deposit","1",False
"TXN02440","19731.51","4","Cape Town",133,"0","deposit","4",False
"TXN02441","21375.81","16","Lagos",153,"0","payment","0",False
"TXN02442","39557.10","8","Lagos",114,"0","payment","4",True
"TXN02443","23186.86","5","Nairobi",98,"0","deposit","4",False
"TXN02444","42297.58","20","Lagos",198,"0","deposit","1",False
"TXN02445","33001.61","18","Cape Town",130,"0","withdrawal","3",False
"TXN02446","3046.09","13","Nairobi",279,"0","withdrawal","1",False
"TXN02447","2504.88","18","Lagos",98,"0","payment","4",False
"TXN02448","41613.96","4","Lagos",63,"0","payment","2",False
"TXN02449","20169.21","6","Cape Town",360,"0","deposit","2",False
"TXN02450","9160.82","18","Lagos",356,"0","deposit","2",False
"TXN02451","13693.43","0","Nairobi",205,"0","deposit","0",False
"TXN02452","24399.16","5","Lagos",45,"0","deposit","2",False
"TXN02453","47573.16","18","Cape Town",110,"0","withdrawal","4",False
"TXN02454","23703.32","1","Cape Town",353,"0","withdrawal","1",False
"TXN02455","13943.66","13","Lagos",186,"0","payment","2",False
"TXN02456","18761.49","1","Lagos",156,"0","deposit","0",False
"TXN02457","37277.95","13","Cape Town",239,"0","payment","0",False
"TXN02458","43186.58","20","Nairobi",277,"0","withdrawal","1",False
"TXN02459","33900.13","3","Cape Town",153,"0","payment","3",False
"TXN02460","17063.87","15","Lagos",253,"0","withdrawal","1",False
"TXN02461","48249.36","7","Lagos",174,"0","deposit","1",False
"TXN02462","34847.00","20","Nairobi",217,"0","payment","1",True
"TXN02463","38385.55","9","Cape Town",304,"0","deposit","2",True
"TXN02464","37579.40","5","Nairobi",143,"0","payment","2",False
"TXN02465","23747.76","13","Lagos",278,"0","payment","2",False
"TXN02466","48034.28","7","Nairobi",124,"0","deposit","0",False
"TXN02467","6138.66","13","Lagos",42,"0","withdrawal","3",False
"TXN02468","4522.55","10","Lagos",303,"0","withdrawal","2",False
"TXN02469","31064.68","22","Nairobi",303,"0","deposit","2",False
"TXN02470","21247.48","21","Nairobi",230,"0","payment","2",False
"TXN02471","12188.85","2","Cape Town",174,"0","deposit","1",False
"TXN02472","20987.45","15","Cape Town",320,"0","withdrawal","1",False
"TXN02473","7738.02","6","Nairobi",194,"0","deposit","0",False
"TXN02474","27934.59","11","Lagos",360,"0","withdrawal","2",False
"TXN02475","46861.14","12","Lagos",227,"0","withdrawal","0",False
"TXN02476","37717.00","9","Lagos",100,"0","withdrawal","1",True
"TXN02477","40592.45","4","Nairobi",309,"0","withdrawal","1",False
"TXN02478","33804.70","11","Lagos",77,"0","deposit","0",False
"TXN02479","48655.39","19","Nairobi",312,"0","withdrawal","2",False
"TXN02480","46140.37","15","Cape Town",204,"0","deposit","0",False
"TXN02481","28982.17","8","Cape Town",185,"0","withdrawal","1",False
"TXN02482","46849.23","1","Nairobi",214,"0","deposit","0",False
"TXN02483","6751.36","19","Cape Town",93,"0","withdrawal","0",False
"TXN02484","13292.36","0","Nairobi",257,"0","deposit","4",False
"TXN02485","38331.37","0","Lagos",223,"0","deposit","3",True
"TXN02486","12059.92","1","Cape Town",299,"0","deposit","3",False
"TXN02487","15143.38","11","Cape Town",108,"0","deposit","1",False
"TXN02488","45990.81","14","Nairobi",52,"0","withdrawal","2",False
"TXN02489","21548.01","17","Cape Town",43,"0","deposit","1",False
"TXN02490","9953.16","0","Cape Town",142,"0","payment","0",False
"TXN02491","8516.33","21","Cape Town",100,"0","withdrawal","1",False
"TXN02492","29927.49","11","Lagos",223,"0","withdrawal","1",False
"TXN02493","12271.88","5","Cape Town",150,"0","payment","1",False
"TXN02494","31779.88","17","Cape Town",344,"0","payment","2",False
"TXN02495","45457.35","14","Cape Town",105,"0","withdrawal","3",True
"TXN02496","32880.39","15","Nairobi",77,"0","deposit","0",False
"TXN02497","34683.01","5","Lagos",208,"0","payment","2",False
"TXN02498","13741.86","20","Nairobi",353,"0","deposit","1",False
"TXN02499","46200.53","18","Lagos",171,"0","payment","1",False
"TXN02500","10486.84","10","Cape Town",216,"0","deposit","2",False
"TXN02501","6288.34","9","Nairobi",302,"0","deposit","2",False
"TXN02502","11626.01","18","Nairobi",293,"0","withdrawal","0",False
"TXN02503","24151.56","23","Nairobi",316,"0","withdrawal","2",True
"TXN02504","22185.86","21","Nairobi",136,"0","withdrawal","3",False
"TXN02505","32626.12","17","Lagos",176,"0","payment","1",False
"TXN02506","6947.23","8","Lagos",133,"0","deposit","1",False
"TXN02507","37542.58","21","Cape Town",93,"0","deposit","3",False
"TXN02508","36179.02","14","Lagos",236,"0","withdrawal","2",False
"TXN02509","17738.58","16","Nairobi",112,"0","deposit","1",False
"TXN02510","30810.75","19","Lagos",360,"0","payment","3",False
"TXN02511","14044.99","3","Cape Town",280,"0","withdrawal","1",False
"TXN02512","10990.65","14","Lagos",334,"0","withdrawal","2",False
"TXN02513","9469.75","14","Cape Town",111,"0","payment","3",False
"TXN02514","41363.55","18","Cape Town",270,"0","deposit","2",False
"TXN02515","48914.16","1","Nairobi",75,"0","payment","1",False
"TXN02516","17961.13","8","Lagos",136,"0","deposit","1",False
"TXN02517","21733.27","1","Nairobi",341,"0","payment","3",False
"TXN02518","1180.46","20","Lagos",299,"0","payment","2",False
"TXN02519","43023.86","7","Nairobi",301,"0","deposit","0",False
"TXN02520","37220.51","23","Cape Town",77,"0","withdrawal","0",False
"TXN02521","25603.35","16","Lagos",347,"0","withdrawal","0",False
"TXN02522","28752.29","16","Nairobi",226,"0","withdrawal","1",False
"TXN02523","47397.19","3","Nairobi",55,"0","withdrawal","2",False
"TXN02524","47367.11","14","Nairobi",264,"0","withdrawal","3",True
"TXN02525","47270.07","9","Lagos",41,"0","payment","2",True
"TXN02526","46998.03","9","Lagos",120,"0","deposit","1",False
"TXN02527","47913.02","18","Nairobi",196,"0","payment","3",True
"TXN02528","16039.39","16","Cape Town",270,"0","withdrawal","6",False
"TXN02529","48112.24","22","Nairobi",289,"0","withdrawal","2",False
"TXN02530","1181.09","9","Cape Town",311,"0","payment","0",False
"TXN02531","43627.82","9","Lagos",277,"0","payment","1",False
"TXN02532","4140.39","10","Lagos",205,"0","withdrawal","0",False
"TXN02533","29744.80","8","Nairobi",345,"0","withdrawal","0",False
"TXN02534","30300.97","17","Nairobi",326,"0","payment","0",False
"TXN02535","21934.96","4","Cape Town",361,"0","withdrawal","2",False
"TXN02536","40870.99","11","Cape Town",253,"0","withdrawal","3",True
"TXN02537","18337.29","6","Lagos",286,"0","withdrawal","0",False
"TXN02538","26762.86","15","Cape Town",31,"0","payment","0",False
"TXN02539","21044.97","18","Lagos",165,"0","deposit","1",False
"TXN02540","8632.01","14","Cape Town",151,"0","deposit","2",False
"TXN02541","49042.12","1","Cape Town",114,"0","deposit","5",False
"TXN02542","17680.28","19","Nairobi",236,"0","deposit","0",False
"TXN02543","39696.93","12","Cape Town",83,"0","withdrawal","2",False
"TXN02544","45322.56","7","Cape Town",298,"0","payment","4",False
"TXN02545","33337.53","6","Cape Town",201,"0","deposit","4",False
"TXN02546","25880.29","5","Cape Town",327,"0","withdrawal","1",False
"TXN02547","27686.04","20","Cape Town",211,"0","payment","1",False
"TXN02548","45914.52","8","Nairobi",198,"0","withdrawal","1",False
"TXN02549","34645.94","8","Nairobi",192,"0","payment","4",False
"TXN02550","11728.88","11","Nairobi",205,"0","deposit","0",False
"TXN02551","18116.23","16","Cape Town",222,"0","deposit","0",False
"TXN02552","25770.81","3","Lagos",280,"0","deposit","0",False
"TXN02553","24083.01","14","Lagos",338,"0","payment","2",False
"TXN02554","49382.20","18","Cape Town",299,"0","deposit","2",False
"TXN02555","16576.16","8","Lagos",162,"0","payment","2",False
"TXN02556","13955.13","11","Nairobi",156,"0","payment","0",False
"TXN02557","1181.81","11","Cape Town",142,"0","deposit","0",False
"TXN02558","42392.75","23","Cape Town",55,"0","payment","2",False
"TXN02559","43730.89","4","Nairobi",105,"0","payment","3",False
"TXN02560","46828.03","6","Cape Town",98,"0","payment","2",False
